AllPunc,Apostro,Colon,Comma,Dash,Exclam,OtherP,Parenth,Period,QMark,Quote,SemiC,achieve,adj,adverb,affect,affiliation,anger,anx,article,assent,auxverb,bio,body,cause,certain,cogproc,compare,conj,death,differ,discrep,drives,family,feel,female,filler,focusfuture,focuspast,focuspresent,friend,function,health,hear,home,i,informal,ingest,insight,interrog,ipron,leisure,male,money,motion,negate,negemo,netspeak,nonflu,number,party,percept,posemo,power,ppron,prep,pronoun,quant,relativ,relig,reward,risk,sad,see,sexual,shehe,social,space,swear,tentat,they,time,verb,we,work,you
0.14990859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14990859,0.0,0.0,0.0,0.018281536,0.04296161,0.018281536,0.052102376,0.027422303,0.0009140768,0.0009140768,0.06581353,0.0009140768,0.049360145,0.011882998,0.0018281536,0.0073126145,0.0063985377,0.046617918,0.023765996,0.04570384,0.0009140768,0.014625229,0.011882998,0.100548446,0.005484461,0.0018281536,0.0018281536,0.0,0.004570384,0.010968922,0.08866545,0.0018281536,0.39488116,0.0036563072,0.0027422304,0.0073126145,0.011882998,0.0036563072,0.0,0.0073126145,0.011882998,0.037477147,0.008226691,0.0063985377,0.0063985377,0.013711152,0.005484461,0.010054844,0.0009140768,0.0018281536,0.010054844,democrats,0.021023765,0.04204753,0.04296161,0.04296161,0.1416819,0.080438755,0.010054844,0.12522852,0.0009140768,0.014625229,0.008226691,0.0036563072,0.014625229,0.0063985377,0.004570384,0.08318099,0.06672761,0.0,0.0063985377,0.0036563072,0.049360145,0.10511883,0.011882998,0.04296161,0.010968922
0.16062176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16062176,0.0,0.0,0.0,0.033160623,0.025906736,0.019689118,0.046632126,0.045595855,0.0010362695,0.0010362695,0.06321243,0.0,0.05284974,0.023834197,0.004145078,0.0062176166,0.011398964,0.043523315,0.013471503,0.03419689,0.0,0.009326424,0.008290156,0.119170986,0.0031088083,0.0031088083,0.0010362695,0.0,0.013471503,0.009326424,0.079792745,0.005181347,0.38445595,0.0010362695,0.005181347,0.007253886,0.012435233,0.004145078,0.0031088083,0.009326424,0.004145078,0.015544041,0.004145078,0.005181347,0.009326424,0.014507772,0.007253886,0.012435233,0.0010362695,0.0010362695,0.015544041,democrats,0.012435233,0.03419689,0.04041451,0.06321243,0.14093265,0.078756474,0.010362694,0.12020726,0.0010362695,0.005181347,0.009326424,0.004145078,0.005181347,0.014507772,0.004145078,0.098445594,0.07150259,0.0,0.0031088083,0.004145078,0.037305698,0.10051814,0.030051814,0.06010363,0.012435233
0.08801021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08801021,0.0,0.0,0.0,0.021683674,0.04336735,0.018494898,0.059311226,0.03507653,0.0019132653,0.0012755102,0.0695153,0.0012755102,0.044005103,0.017857144,0.0019132653,0.010204081,0.019770408,0.05867347,0.017219387,0.03380102,0.0019132653,0.012117347,0.0051020407,0.10714286,0.0051020407,0.004464286,0.0012755102,0.0,0.008290816,0.019132653,0.07844388,0.0038265307,0.39285713,0.0127551025,0.0051020407,0.011479592,0.014668368,0.0031887756,0.0031887756,0.010204081,0.007015306,0.024872448,0.019770408,0.0031887756,0.008290816,0.018494898,0.0051020407,0.008928572,0.0012755102,0.0006377551,0.021045918,democrats,0.022959184,0.05038265,0.04336735,0.061862245,0.15178572,0.0867347,0.017219387,0.16135204,0.009566327,0.0127551025,0.008290816,0.0025510204,0.010841837,0.0,0.0012755102,0.09821428,0.08609694,0.0,0.0063775512,0.0051020407,0.0625,0.09630102,0.018494898,0.03890306,0.02232143
0.06534508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06534508,0.0,0.0,0.0,0.02202643,0.040381793,0.01835536,0.057268724,0.03891336,0.002202643,0.0029368575,0.07195301,0.0,0.04845815,0.013950073,0.0029368575,0.016152717,0.012481645,0.066813506,0.01835536,0.037444934,0.0014684288,0.0154185025,0.008810572,0.0969163,0.005873715,0.003671072,0.007342144,0.0,0.008076359,0.013215859,0.08516887,0.004405286,0.4082232,0.005873715,0.005139501,0.013950073,0.0154185025,0.0014684288,0.004405286,0.016152717,0.017621145,0.03671072,0.017621145,0.003671072,0.013215859,0.02202643,0.005873715,0.010279002,0.0007342144,0.0,0.017621145,democrats,0.021292217,0.04698972,0.03157122,0.06975037,0.13215859,0.106461085,0.013950073,0.1431718,0.002202643,0.010279002,0.008810572,0.002202643,0.01174743,0.0007342144,0.004405286,0.10939795,0.07709251,0.0007342144,0.008076359,0.004405286,0.049192365,0.10352423,0.016152717,0.033039648,0.029368576
0.11860637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11860637,0.0,0.0,0.0,0.025203854,0.04225352,0.027427724,0.04892513,0.04521868,0.00074128987,0.00074128987,0.05707932,0.0014825797,0.04744255,0.014084507,0.0014825797,0.012601927,0.010378058,0.06968124,0.014825797,0.04225352,0.0014825797,0.018532246,0.011119348,0.0948851,0.0022238696,0.0022238696,0.005189029,0.0,0.011860638,0.021497406,0.08376575,0.0022238696,0.3647146,0.0074128984,0.004447739,0.005930319,0.008895478,0.0022238696,0.005189029,0.018532246,0.008154188,0.031875465,0.018532246,0.0,0.009636768,0.024462566,0.0074128984,0.009636768,0.0,0.0,0.021497406,democrats,0.013343217,0.03928836,0.030392883,0.056338027,0.10822832,0.08821349,0.011119348,0.15270571,0.0037064492,0.0066716084,0.005930319,0.005930319,0.005189029,0.0,0.0014825797,0.10600445,0.065974794,0.0,0.011860638,0.012601927,0.065974794,0.10822832,0.018532246,0.038547073,0.014825797
0.097442985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097442985,0.0,0.0,0.0,0.01658604,0.051831376,0.026952315,0.06357982,0.03455425,0.004837595,0.003455425,0.0691085,0.0,0.04561161,0.01796821,0.00276434,0.013130615,0.00829302,0.06219765,0.018659296,0.04008293,0.003455425,0.01520387,0.01105736,0.097442985,0.002073255,0.00414651,0.00276434,0.0,0.00829302,0.01105736,0.08016586,0.003455425,0.38424325,0.00691085,0.00552868,0.014512785,0.00967519,0.000691085,0.00691085,0.01105736,0.00691085,0.024187975,0.02211472,0.010366275,0.01105736,0.0138217,0.004837595,0.014512785,0.0,0.000691085,0.01658604,democrats,0.01935038,0.04837595,0.03731859,0.049067035,0.13959917,0.07325501,0.013130615,0.15549412,0.00276434,0.008984105,0.0138217,0.00276434,0.00691085,0.0,0.010366275,0.07740152,0.085694544,0.0,0.01520387,0.00552868,0.060124394,0.08707671,0.014512785,0.038009673,0.008984105
0.08988764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08988764,0.0,0.0,0.0,0.019261638,0.04093098,0.018459069,0.048956662,0.028089888,0.0016051364,0.0016051364,0.07463884,0.0016051364,0.048154093,0.018459069,0.0024077047,0.0080256825,0.012038523,0.048154093,0.0080256825,0.035313003,0.0048154094,0.0080256825,0.0080256825,0.07704655,0.009630819,0.012038523,0.0048154094,0.0,0.01364366,0.023274478,0.08266453,0.0024077047,0.38282505,0.0040128413,0.0032102729,0.0128410915,0.007223114,0.0024077047,0.009630819,0.009630819,0.008828251,0.023274478,0.029695025,0.0064205457,0.0056179776,0.024077047,0.0064205457,0.012038523,0.0008025682,0.0,0.010433387,democrats,0.028892456,0.036918137,0.02728732,0.042536117,0.14927769,0.06581059,0.011235955,0.16693419,0.0016051364,0.0064205457,0.010433387,0.0064205457,0.01364366,0.0,0.0056179776,0.087479934,0.084269665,0.0,0.0064205457,0.0080256825,0.060192615,0.11797753,0.0048154094,0.03210273,0.016853932
0.101203114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101203114,0.0,0.0,0.0,0.012738854,0.037508845,0.026893135,0.04812456,0.024769993,0.0035385704,0.0035385704,0.055201698,0.0,0.06298655,0.010615711,0.0021231424,0.010615711,0.010615711,0.05944798,0.006369427,0.02972399,0.006369427,0.012738854,0.0070771407,0.06723284,0.009200283,0.0028308562,0.006369427,0.0,0.016277423,0.019815994,0.08067941,0.0021231424,0.39278132,0.0042462847,0.0049539986,0.009200283,0.011323425,0.0021231424,0.0028308562,0.0141542815,0.009200283,0.035385706,0.023354564,0.013446568,0.008492569,0.021231422,0.018400567,0.016277423,0.00070771406,0.0014154281,0.025477707,democrats,0.019815994,0.031847134,0.02406228,0.061571125,0.11889596,0.09695683,0.011323425,0.17905167,0.0021231424,0.0070771407,0.0042462847,0.0070771407,0.011323425,0.00070771406,0.01203114,0.0955414,0.08634112,0.0,0.01203114,0.0028308562,0.07360227,0.122434534,0.007784855,0.02972399,0.027600849
0.078947365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078947365,0.0,0.0,0.0,0.018218623,0.048582997,0.022941971,0.06005398,0.0391363,0.008097166,0.0053981105,0.06545209,0.0013495276,0.053981107,0.01956815,0.0020242915,0.0060728746,0.012820513,0.06207827,0.016194332,0.037112013,0.004048583,0.012820513,0.012820513,0.114709854,0.0033738192,0.0026990552,0.004723347,0.0,0.022941971,0.020917678,0.079622135,0.004723347,0.40553308,0.01417004,0.004048583,0.011470986,0.01754386,0.0013495276,0.0020242915,0.010796221,0.008097166,0.034412954,0.01956815,0.0067476383,0.012820513,0.020242915,0.012820513,0.021592442,0.0,0.0,0.015519568,democrats,0.016194332,0.03846154,0.04385965,0.05802969,0.13900135,0.09244265,0.012145749,0.15182187,0.0026990552,0.009446694,0.012145749,0.0026990552,0.009446694,0.0020242915,0.007422402,0.09851552,0.0782726,0.0,0.012820513,0.009446694,0.054655872,0.11740891,0.014844804,0.04925776,0.00877193
0.11485643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11485643,0.0,0.0,0.0,0.018726591,0.04369538,0.036828965,0.06554307,0.037453182,0.014981274,0.0037453184,0.057428215,0.0018726592,0.05181024,0.01997503,0.0031210987,0.011860175,0.012484395,0.07428215,0.02309613,0.048064917,0.0062421975,0.02122347,0.012484395,0.11423221,0.0037453184,0.0024968788,0.0006242197,0.0,0.0062421975,0.016229713,0.09300874,0.0012484394,0.44694132,0.007490637,0.0043695383,0.0056179776,0.009987515,0.0043695383,0.0,0.0093632955,0.010611735,0.050561797,0.007490637,0.008739077,0.0062421975,0.02247191,0.010611735,0.028089888,0.0018726592,0.0006242197,0.014981274,democrats,0.012484395,0.037453182,0.050561797,0.056803994,0.15855181,0.107365794,0.02122347,0.15855181,0.0031210987,0.011860175,0.011235955,0.0031210987,0.0056179776,0.008739077,0.0062421975,0.089263424,0.07677902,0.0,0.014981274,0.0043695383,0.06367041,0.11360799,0.02434457,0.036204744,0.011860175
0.11117545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11117545,0.0,0.0,0.0,0.023161551,0.040532716,0.0283729,0.070063695,0.03937464,0.011001737,0.005211349,0.061378114,0.0017371164,0.07353792,0.018529242,0.0,0.00984366,0.016213086,0.088013895,0.020266358,0.050955415,0.0017371164,0.01968732,0.022003474,0.13028373,0.0028951939,0.0011580776,0.0046323105,0.0,0.015634047,0.026056746,0.08975101,0.0034742327,0.44412276,0.008685582,0.006369427,0.0040532714,0.016792126,0.0034742327,0.0,0.020266358,0.012738854,0.035321366,0.0069484655,0.01447597,0.008685582,0.017371165,0.013317892,0.031268094,0.0,0.0,0.01447597,democrats,0.01447597,0.037058484,0.05385061,0.06195715,0.1447597,0.09727852,0.022003474,0.12854661,0.0028951939,0.0115807755,0.016213086,0.0046323105,0.0069484655,0.009264621,0.013896931,0.096699476,0.05848292,0.0011580776,0.009264621,0.0017371164,0.05269253,0.13607411,0.021424435,0.03821656,0.008106543
0.10632571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10632571,0.0,0.0,0.0,0.019515477,0.04037685,0.042395692,0.06594886,0.04912517,0.0060565276,0.0047106324,0.0538358,0.0,0.056527592,0.01615074,0.00269179,0.01884253,0.014804846,0.08142665,0.019515477,0.04845222,0.0020188426,0.018169582,0.009421265,0.1372813,0.004037685,0.0047106324,0.009421265,0.0,0.01615074,0.024899058,0.080080755,0.0047106324,0.4407806,0.008748318,0.007402423,0.004037685,0.020188425,0.0033647376,0.0006729475,0.01345895,0.012786003,0.042395692,0.011440108,0.01076716,0.008748318,0.014804846,0.010094212,0.015477792,0.0020188426,0.001345895,0.01076716,democrats,0.020188425,0.050471064,0.049798116,0.07873486,0.13660835,0.12113055,0.019515477,0.1372813,0.0033647376,0.010094212,0.018169582,0.001345895,0.00807537,0.0047106324,0.016823689,0.11170929,0.07065949,0.0,0.014804846,0.007402423,0.0538358,0.11507402,0.0269179,0.04912517,0.007402423
0.09912927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09912927,0.0,0.0,0.0,0.026791696,0.044206295,0.03348962,0.07434695,0.057602145,0.007367716,0.0013395847,0.05358339,0.00066979235,0.06697924,0.022103148,0.003348962,0.010046885,0.015405225,0.07769591,0.020763563,0.04822505,0.0026791694,0.019423978,0.010716678,0.13931681,0.012056262,0.0013395847,0.00066979235,0.0,0.012056262,0.024112524,0.09912927,0.002009377,0.46148694,0.008707301,0.006697924,0.0046885465,0.020763563,0.00066979235,0.0013395847,0.01406564,0.016075017,0.046885464,0.0127260545,0.010716678,0.005358339,0.018084394,0.008707301,0.02009377,0.0,0.0,0.01406564,democrats,0.021433355,0.054253183,0.049564634,0.08305425,0.1493637,0.12993972,0.024112524,0.13864702,0.005358339,0.018754186,0.008037508,0.004018754,0.013395848,0.008037508,0.005358339,0.12726055,0.072337575,0.0,0.01406564,0.013395848,0.04822505,0.13060951,0.027461488,0.034829203,0.016075017
0.09581564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09581564,0.0,0.0,0.0,0.024863554,0.031534262,0.02607641,0.066100664,0.043662827,0.013947847,0.0036385688,0.06124924,0.0,0.06973924,0.015767131,0.0024257125,0.015160703,0.015160703,0.079442084,0.017586416,0.040630687,0.0030321407,0.01637356,0.017586416,0.13765919,0.0078835655,0.0012128563,0.0066707097,0.0,0.014554275,0.024863554,0.096422076,0.0012128563,0.44026682,0.008489994,0.00970285,0.0030321407,0.021224985,0.0018192844,0.0018192844,0.011522135,0.011522135,0.040630687,0.008489994,0.0072771376,0.009096422,0.020618556,0.011522135,0.02971498,0.0018192844,0.0,0.010915707,democrats,0.01637356,0.03577926,0.06367496,0.07459066,0.13887204,0.115221344,0.018799271,0.12674348,0.0066707097,0.012128563,0.008489994,0.0054578534,0.0054578534,0.0030321407,0.0078835655,0.11158278,0.05942996,0.0,0.01637356,0.010309278,0.04851425,0.1334142,0.02243784,0.043662827,0.012734991
0.097109824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097109824,0.0,0.0,0.0,0.017919075,0.04219653,0.039884392,0.0583815,0.031791907,0.0075144507,0.0023121387,0.058959536,0.00057803467,0.05433526,0.024277456,0.0040462427,0.019075144,0.012716763,0.09132948,0.02601156,0.054913294,0.0028901733,0.025433525,0.01734104,0.12196532,0.0028901733,0.0028901733,0.0057803467,0.0,0.012716763,0.023699421,0.09364162,0.0028901733,0.44104046,0.00867052,0.003468208,0.0046242774,0.01849711,0.0023121387,0.0023121387,0.013872832,0.013872832,0.03352601,0.008092485,0.01734104,0.006936416,0.019075144,0.015028901,0.022543352,0.001734104,0.0,0.017919075,democrats,0.01618497,0.03352601,0.0583815,0.0699422,0.14971098,0.10346821,0.016763005,0.14277457,0.0,0.012138728,0.010404624,0.005202312,0.009826589,0.009248555,0.019653179,0.091907516,0.06763006,0.0,0.017919075,0.0046242774,0.056647398,0.12369942,0.019075144,0.03815029,0.008092485
0.1019678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019678,0.0,0.0,0.0,0.021466905,0.029516995,0.0411449,0.06350626,0.026833631,0.00805009,0.0017889087,0.04740608,0.0,0.05277281,0.017889088,0.0026833632,0.015205724,0.009838998,0.060822897,0.015205724,0.0411449,0.0026833632,0.01431127,0.008944544,0.10375671,0.0026833632,0.0,0.007155635,0.0,0.00805009,0.033094812,0.08318426,0.0035778175,0.3998211,0.008944544,0.009838998,0.00089445437,0.018783541,0.0035778175,0.0,0.00805009,0.015205724,0.025044722,0.00805009,0.008944544,0.012522361,0.015205724,0.0053667263,0.026833631,0.0035778175,0.0,0.013416816,democrats,0.021466905,0.03667263,0.043828264,0.059928443,0.15563506,0.084973164,0.01431127,0.15026833,0.0,0.010733453,0.009838998,0.0053667263,0.009838998,0.0053667263,0.008944544,0.09660108,0.0724508,0.0,0.010733453,0.004472272,0.0626118,0.12164579,0.01431127,0.042039357,0.013416816
0.03767661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03767661,0.0,0.0,0.0,0.017268445,0.03610675,0.018838305,0.0722135,0.01255887,0.0031397175,0.0031397175,0.015698588,0.0,0.028257458,0.017268445,0.0015698588,0.010989011,0.0031397175,0.040816326,0.0094191525,0.014128729,0.0015698588,0.006279435,0.007849294,0.10832025,0.0015698588,0.0031397175,0.0015698588,0.0,0.0094191525,0.0031397175,0.05023548,0.0,0.24018839,0.0094191525,0.0094191525,0.0047095763,0.0015698588,0.01255887,0.006279435,0.0094191525,0.0047095763,0.0031397175,0.0047095763,0.0031397175,0.040816326,0.026687598,0.0015698588,0.020408163,0.01255887,0.0,0.015698588,democrats,0.02354788,0.051805336,0.04866562,0.010989011,0.15541601,0.014128729,0.0015698588,0.13971743,0.0,0.014128729,0.026687598,0.0015698588,0.010989011,0.0,0.0015698588,0.03767661,0.08163265,0.0,0.0031397175,0.0,0.032967035,0.06907378,0.0047095763,0.06279435,0.0031397175
0.071428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428575,0.0,0.0,0.0,0.015873017,0.034391534,0.007936508,0.054232806,0.017195767,0.01058201,0.0,0.023809524,0.0,0.013227513,0.026455026,0.0,0.011904762,0.003968254,0.033068784,0.007936508,0.007936508,0.0026455026,0.0026455026,0.0013227513,0.117724866,0.0013227513,0.0026455026,0.0013227513,0.0,0.0066137565,0.0013227513,0.03968254,0.0,0.22486773,0.015873017,0.0026455026,0.003968254,0.0026455026,0.009259259,0.01058201,0.011904762,0.0,0.007936508,0.009259259,0.0,0.034391534,0.026455026,0.003968254,0.014550265,0.009259259,0.0,0.017195767,democrats,0.01058201,0.03968254,0.07539683,0.009259259,0.16137566,0.017195767,0.0026455026,0.12830688,0.0,0.0066137565,0.007936508,0.0013227513,0.005291005,0.0,0.0013227513,0.043650795,0.06878307,0.0,0.0013227513,0.0013227513,0.034391534,0.055555556,0.0026455026,0.06878307,0.0013227513
0.07919463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07919463,0.0,0.0,0.0,0.025503356,0.02147651,0.017449664,0.05771812,0.026845638,0.0040268456,0.0,0.032214765,0.0013422819,0.016107382,0.013422819,0.0013422819,0.012080537,0.0013422819,0.034899328,0.0067114094,0.020134227,0.0026845639,0.012080537,0.0067114094,0.14496644,0.0,0.009395973,0.0,0.0,0.0026845639,0.010738255,0.04832215,0.0026845639,0.26308724,0.009395973,0.013422819,0.0067114094,0.0013422819,0.012080537,0.0026845639,0.009395973,0.0,0.012080537,0.0067114094,0.0,0.02147651,0.020134227,0.0026845639,0.016107382,0.010738255,0.0,0.040268455,democrats,0.025503356,0.041610736,0.08590604,0.013422819,0.15973154,0.025503356,0.0026845639,0.14496644,0.0,0.008053691,0.013422819,0.0,0.0026845639,0.0,0.0,0.06442953,0.08053691,0.0,0.014765101,0.0013422819,0.044295304,0.055033557,0.0053691277,0.06577181,0.0053691277
0.05743741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05743741,0.0,0.0,0.0,0.026509574,0.033873342,0.011782032,0.0544919,0.01767305,0.00736377,0.0,0.016200295,0.0,0.00736377,0.008836525,0.001472754,0.023564065,0.0,0.0544919,0.002945508,0.00736377,0.005891016,0.002945508,0.011782032,0.13254787,0.001472754,0.001472754,0.0,0.0,0.001472754,0.008836525,0.038291607,0.001472754,0.20618556,0.005891016,0.005891016,0.005891016,0.0,0.013254787,0.001472754,0.019145804,0.001472754,0.0044182623,0.0044182623,0.001472754,0.03976436,0.030927835,0.0,0.020618556,0.013254787,0.0,0.016200295,democrats,0.01767305,0.033873342,0.07805596,0.002945508,0.1605302,0.00736377,0.001472754,0.15316643,0.0,0.00736377,0.01767305,0.002945508,0.010309278,0.0,0.001472754,0.03976436,0.0927835,0.0,0.001472754,0.001472754,0.03240059,0.053019147,0.0,0.06185567,0.0
0.103626944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103626944,0.0,0.0,0.0,0.016839378,0.029792747,0.016839378,0.042746115,0.019430052,0.0038860103,0.0012953368,0.038860105,0.0,0.02849741,0.014248705,0.0,0.010362694,0.0038860103,0.04015544,0.005181347,0.014248705,0.0,0.010362694,0.006476684,0.111398965,0.0,0.005181347,0.0012953368,0.0,0.006476684,0.0025906735,0.054404143,0.0012953368,0.26943004,0.010362694,0.019430052,0.0012953368,0.0077720205,0.006476684,0.005181347,0.0090673575,0.0012953368,0.006476684,0.0090673575,0.0025906735,0.022020726,0.0116580315,0.0038860103,0.0077720205,0.006476684,0.0,0.018134715,democrats,0.031088082,0.034974094,0.073834196,0.020725388,0.15025906,0.027202072,0.0038860103,0.1373057,0.0,0.0025906735,0.006476684,0.0,0.006476684,0.0,0.0025906735,0.062176164,0.09326425,0.0,0.0038860103,0.0012953368,0.03238342,0.06735751,0.0038860103,0.041450776,0.005181347
0.06674907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06674907,0.0,0.0,0.0,0.02472188,0.033374537,0.013597033,0.05315204,0.03213844,0.0024721879,0.0,0.02843016,0.0,0.02843016,0.014833127,0.0024721879,0.008652657,0.0037082818,0.039555006,0.00618047,0.019777503,0.0024721879,0.0037082818,0.0049443757,0.15451175,0.0024721879,0.0024721879,0.008652657,0.0,0.01236094,0.008652657,0.070457354,0.0,0.25587144,0.01236094,0.018541409,0.0037082818,0.0074165636,0.022249691,0.0,0.014833127,0.0049443757,0.017305315,0.00618047,0.0024721879,0.019777503,0.014833127,0.0012360939,0.0037082818,0.022249691,0.0,0.029666254,democrats,0.033374537,0.04944376,0.09517923,0.021013597,0.13720642,0.038318913,0.0037082818,0.13597034,0.0012360939,0.01236094,0.0037082818,0.0012360939,0.01236094,0.0,0.0024721879,0.074165635,0.07663783,0.0,0.0037082818,0.0012360939,0.044499382,0.09765142,0.00618047,0.043263286,0.0037082818
0.05832241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05832241,0.0,0.0,0.0,0.036697246,0.02948886,0.020314548,0.076671034,0.060943644,0.013761468,0.00327654,0.053735256,0.0,0.038007863,0.017693317,0.001965924,0.017693317,0.019003931,0.07339449,0.011795544,0.043250326,0.00655308,0.010484928,0.010484928,0.16775885,0.005897772,0.0,0.001965924,0.0,0.0045871558,0.0163827,0.06880734,0.002621232,0.3853211,0.010484928,0.002621232,0.007863696,0.003931848,0.005897772,0.002621232,0.01965924,0.007208388,0.03211009,0.00655308,0.005897772,0.017038008,0.01310616,0.005242464,0.02293578,0.005897772,0.0,0.023591088,democrats,0.011795544,0.053079948,0.053079948,0.050458714,0.15858454,0.08256881,0.013761468,0.14678898,0.00327654,0.025557011,0.011795544,0.001965924,0.007863696,0.0,0.003931848,0.09633028,0.085845344,0.0,0.001965924,0.005897772,0.0491481,0.08781127,0.0327654,0.055045873,0.003931848
0.06227545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06227545,0.0,0.0,0.0,0.029940119,0.037125748,0.020359281,0.08263473,0.046107784,0.020958085,0.008383233,0.056287427,0.0,0.041317366,0.013173653,0.0041916166,0.013772455,0.016766466,0.05748503,0.016167665,0.052095808,0.015568863,0.011976048,0.010179641,0.15329342,0.0053892215,0.002994012,0.0011976048,0.0,0.0071856286,0.012574851,0.05928144,0.0023952096,0.38862276,0.005988024,0.0023952096,0.011976048,0.0053892215,0.0,0.0035928143,0.0077844313,0.0041916166,0.031736527,0.010778443,0.0005988024,0.01736527,0.010179641,0.0017964072,0.04730539,0.0,0.0,0.016766466,democrats,0.0095808385,0.035329342,0.06287425,0.04251497,0.15748502,0.074251495,0.0149700595,0.1245509,0.0005988024,0.012574851,0.019161677,0.0071856286,0.0041916166,0.0,0.0005988024,0.08383234,0.067065865,0.0,0.008982036,0.008982036,0.048502993,0.08023952,0.02275449,0.051497005,0.0047904192
0.057340894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057340894,0.0,0.0,0.0,0.02394455,0.030875867,0.017643353,0.06805293,0.061121613,0.010712035,0.0044108382,0.04410838,0.0,0.04662886,0.030245747,0.0012602394,0.012602394,0.016383113,0.055450536,0.015752994,0.04914934,0.006301197,0.009451796,0.010081915,0.1342155,0.0050409576,0.0012602394,0.0006301197,0.0,0.011342155,0.011972275,0.07309389,0.0,0.37177065,0.016383113,0.0031505986,0.011342155,0.0037807184,0.0006301197,0.011342155,0.012602394,0.0088216765,0.02205419,0.015752994,0.0006301197,0.013862634,0.017013233,0.0031505986,0.030245747,0.0,0.0006301197,0.02268431,democrats,0.006301197,0.035916824,0.032136105,0.058601134,0.14177693,0.08065532,0.018903593,0.11972275,0.0031505986,0.015122874,0.018273473,0.008191557,0.0018903592,0.0006301197,0.0006301197,0.10396975,0.059231255,0.0,0.006931317,0.0056710774,0.04599874,0.09010712,0.038437303,0.04914934,0.010081915
0.06505102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06505102,0.0,0.0,0.0,0.014668368,0.029336736,0.019132653,0.05229592,0.047193877,0.007015306,0.0031887756,0.052933674,0.0,0.038265307,0.02614796,0.0019132653,0.010204081,0.0063775512,0.039540816,0.018494898,0.04272959,0.004464286,0.007015306,0.008928572,0.1122449,0.0,0.0019132653,0.0006377551,0.0,0.008928572,0.012117347,0.06632653,0.0006377551,0.3552296,0.021683674,0.0012755102,0.011479592,0.0025510204,0.0012755102,0.0025510204,0.010841837,0.0051020407,0.02232143,0.0076530613,0.0019132653,0.018494898,0.016581632,0.0051020407,0.019770408,0.0006377551,0.0006377551,0.016581632,democrats,0.0063775512,0.031887755,0.04017857,0.03890306,0.14795919,0.06122449,0.010841837,0.13520408,0.0012755102,0.0127551025,0.011479592,0.004464286,0.0025510204,0.0,0.0012755102,0.082270406,0.0752551,0.0,0.0051020407,0.0051020407,0.04464286,0.07844388,0.024234693,0.056760203,0.005739796
0.05650685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05650685,0.0,0.0,0.0,0.014269406,0.03196347,0.023401827,0.049086757,0.05022831,0.0062785386,0.0057077627,0.054223746,0.0,0.04394977,0.018835617,0.002283105,0.018835617,0.014840183,0.06678082,0.014840183,0.046232875,0.0057077627,0.007990868,0.008561644,0.12956621,0.0034246575,0.00456621,0.0028538813,0.0,0.008561644,0.01997717,0.08219178,0.003995434,0.4063927,0.015410959,0.00057077623,0.014269406,0.0017123288,0.00057077623,0.0011415525,0.013127854,0.009703197,0.035958905,0.0057077627,0.0028538813,0.016552512,0.026255708,0.0028538813,0.019406393,0.00057077623,0.0,0.012557077,democrats,0.011986301,0.029680366,0.0456621,0.05365297,0.16666667,0.08961187,0.015410959,0.1444064,0.0017123288,0.01369863,0.016552512,0.00057077623,0.006849315,0.0,0.0028538813,0.10730594,0.07876712,0.0,0.009703197,0.00913242,0.041666668,0.10273973,0.02910959,0.035958905,0.0108447485
