AllPunc,Apostro,Colon,Comma,Dash,Exclam,OtherP,Parenth,Period,QMark,Quote,SemiC,achieve,adj,adverb,affect,affiliation,anger,anx,article,assent,auxverb,bio,body,cause,certain,cogproc,compare,conj,death,differ,discrep,drives,family,feel,female,filler,focusfuture,focuspast,focuspresent,friend,function,health,hear,home,i,informal,ingest,insight,interrog,ipron,leisure,male,money,motion,negate,negemo,netspeak,nonflu,number,party,percept,posemo,power,ppron,prep,pronoun,quant,relativ,relig,reward,risk,sad,see,sexual,shehe,social,space,swear,tentat,they,time,userid,verb,we,work,you
0.09916201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09916201,0.0,0.0,0.0,0.016759777,0.048882682,0.030726258,0.05586592,0.037709497,0.019553073,0.005586592,0.05726257,0.0,0.06843575,0.016759777,0.005586592,0.019553073,0.018156424,0.09357542,0.020949721,0.041899443,0.0041899444,0.026536312,0.026536312,0.11033519,0.0041899444,0.002793296,0.001396648,0.0,0.00698324,0.012569833,0.097765364,0.0,0.44134077,0.009776536,0.005586592,0.001396648,0.01396648,0.0,0.0,0.011173184,0.015363129,0.02793296,0.002793296,0.002793296,0.018156424,0.020949721,0.015363129,0.032122906,0.0,0.0,0.022346368,democrats,0.019553073,0.023743017,0.048882682,0.047486033,0.17039107,0.075418994,0.015363129,0.15223464,0.00698324,0.00698324,0.015363129,0.002793296,0.011173184,0.001396648,0.001396648,0.07960894,0.083798885,0.0,0.012569833,0.008379889,0.054469272,RepRoKhanna13,0.118715085,0.018156424,0.05027933,0.005586592
0.08955224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955224,0.0,0.0,0.0,0.016583748,0.033167496,0.013266998,0.067993365,0.028192371,0.018242123,0.0016583748,0.09618574,0.0,0.05970149,0.013266998,0.0016583748,0.016583748,0.016583748,0.086235486,0.0099502485,0.026533997,0.0049751243,0.014925373,0.023217248,0.122719735,0.0,0.0016583748,0.0,0.0,0.0099502485,0.006633499,0.08126037,0.0,0.39137647,0.008291874,0.008291874,0.006633499,0.014925373,0.0,0.0,0.021558871,0.0049751243,0.029850746,0.0033167496,0.0016583748,0.018242123,0.019900497,0.008291874,0.03482587,0.0,0.0,0.008291874,democrats,0.018242123,0.03150912,0.06467662,0.03482587,0.13432837,0.06467662,0.0099502485,0.10779436,0.006633499,0.0049751243,0.0099502485,0.0,0.006633499,0.0033167496,0.0,0.053067993,0.05970149,0.0,0.0049751243,0.0049751243,0.028192371,RepRoKhanna14,0.104477614,0.013266998,0.05970149,0.0016583748
0.09874608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09874608,0.0,0.0,0.0,0.020376176,0.03291536,0.02507837,0.07680251,0.04858934,0.03448276,0.0031347962,0.06896552,0.0031347962,0.07210031,0.012539185,0.0031347962,0.015673982,0.026645768,0.0815047,0.018808777,0.045454547,0.020376176,0.014106583,0.028213166,0.13949843,0.0015673981,0.0,0.0,0.0,0.009404388,0.023510972,0.07366771,0.0031347962,0.43887147,0.009404388,0.004702194,0.0062695923,0.012539185,0.0031347962,0.0,0.018808777,0.015673982,0.03291536,0.007836991,0.0031347962,0.015673982,0.018808777,0.009404388,0.054858934,0.0,0.0,0.020376176,democrats,0.009404388,0.021943573,0.06426332,0.053291537,0.15517241,0.0862069,0.004702194,0.15673982,0.0015673981,0.009404388,0.004702194,0.0062695923,0.004702194,0.0,0.0,0.0862069,0.07836991,0.0,0.0031347962,0.0062695923,0.061128527,RepRoKhanna15,0.123824455,0.03291536,0.047021944,0.0015673981
0.076177284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076177284,0.0,0.0,0.0,0.030470913,0.048476454,0.029085873,0.06232687,0.04432133,0.019390581,0.0041551245,0.077562325,0.0,0.06786703,0.012465374,0.0,0.02631579,0.020775624,0.091412745,0.02631579,0.040166207,0.013850415,0.016620498,0.020775624,0.13850416,0.0,0.0041551245,0.0,0.0,0.005540166,0.01800554,0.09418283,0.0,0.46814406,0.0069252076,0.008310249,0.002770083,0.016620498,0.0,0.005540166,0.013850415,0.011080332,0.040166207,0.0013850415,0.0,0.015235457,0.020775624,0.012465374,0.029085873,0.0,0.0,0.016620498,democrats,0.016620498,0.033240996,0.049861494,0.058171745,0.16481994,0.09833795,0.016620498,0.14958449,0.0013850415,0.008310249,0.020775624,0.002770083,0.002770083,0.0,0.0,0.08033241,0.083102494,0.0,0.011080332,0.0069252076,0.047091413,RepRoKhanna16,0.1232687,0.03462604,0.04432133,0.0
0.09876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09876543,0.0,0.0,0.0,0.012345679,0.03549383,0.018518519,0.038580246,0.032407407,0.010802469,0.0015432099,0.074074075,0.0,0.07716049,0.012345679,0.0015432099,0.016975308,0.023148147,0.094135806,0.015432099,0.030864198,0.009259259,0.016975308,0.026234567,0.11728395,0.0030864198,0.0,0.0,0.0,0.0030864198,0.029320987,0.08024691,0.0015432099,0.44444445,0.0077160494,0.0030864198,0.0046296297,0.010802469,0.0046296297,0.0015432099,0.020061728,0.009259259,0.050925925,0.0030864198,0.0077160494,0.016975308,0.016975308,0.012345679,0.020061728,0.0046296297,0.0,0.010802469,democrats,0.0061728396,0.018518519,0.058641974,0.052469134,0.13580246,0.10339506,0.013888889,0.11728395,0.0030864198,0.0077160494,0.010802469,0.0046296297,0.0030864198,0.0,0.0061728396,0.083333336,0.063271604,0.0,0.010802469,0.010802469,0.037037037,RepRoKhanna17,0.125,0.021604938,0.047839507,0.0030864198
0.096463025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096463025,0.0,0.0,0.0,0.012861736,0.03858521,0.03215434,0.059485532,0.045016076,0.011254019,0.004823151,0.059485532,0.0,0.048231512,0.019292604,0.003215434,0.008038585,0.020900322,0.07717042,0.014469453,0.035369776,0.008038585,0.012861736,0.014469453,0.11414791,0.0,0.001607717,0.001607717,0.0,0.01607717,0.006430868,0.093247585,0.001607717,0.43890676,0.011254019,0.004823151,0.006430868,0.019292604,0.0,0.001607717,0.017684888,0.014469453,0.04340836,0.006430868,0.003215434,0.01607717,0.017684888,0.006430868,0.025723472,0.0,0.0,0.009646302,democrats,0.017684888,0.030546624,0.05305466,0.06913184,0.1607717,0.11254019,0.017684888,0.14630225,0.0,0.011254019,0.008038585,0.001607717,0.011254019,0.001607717,0.003215434,0.09003215,0.07234727,0.0,0.012861736,0.003215434,0.057877813,RepRoKhanna18,0.115755625,0.03215434,0.036977492,0.011254019
0.112299465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112299465,0.0,0.0,0.0,0.021390375,0.039215688,0.017825311,0.053475935,0.037433155,0.010695187,0.0017825312,0.07308378,0.0017825312,0.08734403,0.0053475937,0.0,0.026737968,0.024955437,0.09803922,0.021390375,0.040998217,0.0053475937,0.010695187,0.024955437,0.10338681,0.0017825312,0.0035650623,0.0035650623,0.0,0.010695187,0.024955437,0.09269162,0.0,0.43850267,0.0035650623,0.0035650623,0.0,0.0089126555,0.0017825312,0.0017825312,0.017825311,0.0053475937,0.01604278,0.0017825312,0.0071301246,0.014260249,0.019607844,0.0035650623,0.023172906,0.0,0.0,0.014260249,democrats,0.010695187,0.030303031,0.035650622,0.053475935,0.15864527,0.069518715,0.03208556,0.101604275,0.0,0.0017825312,0.01604278,0.0035650623,0.0035650623,0.0,0.0089126555,0.09269162,0.051693406,0.0,0.0,0.0053475937,0.035650622,RepRoKhanna19,0.13368984,0.024955437,0.026737968,0.0053475937
0.09500805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09500805,0.0,0.0,0.0,0.030595813,0.028985508,0.022544283,0.048309177,0.035426732,0.016103059,0.001610306,0.066022545,0.0,0.072463766,0.022544283,0.004830918,0.017713366,0.016103059,0.09178744,0.017713366,0.049919486,0.001610306,0.0273752,0.019323671,0.12077295,0.001610306,0.0,0.004830918,0.0,0.004830918,0.019323671,0.08373591,0.001610306,0.44605476,0.009661836,0.003220612,0.0,0.020933978,0.0,0.0,0.009661836,0.009661836,0.035426732,0.0,0.003220612,0.028985508,0.019323671,0.011272142,0.019323671,0.0,0.0,0.020933978,democrats,0.006441224,0.028985508,0.048309177,0.069243155,0.1336554,0.104669884,0.020933978,0.11755233,0.0,0.017713366,0.016103059,0.0,0.003220612,0.006441224,0.001610306,0.10144927,0.057971016,0.0,0.016103059,0.020933978,0.045088567,RepRoKhanna20,0.12238325,0.025764896,0.05958132,0.0
0.089644514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089644514,0.0,0.0,0.0,0.026275115,0.04018547,0.01854714,0.06646059,0.03400309,0.0077279755,0.001545595,0.05255023,0.0,0.06646059,0.01854714,0.0,0.02163833,0.017001545,0.08500773,0.01236476,0.044822257,0.00927357,0.010819165,0.026275115,0.13601236,0.004636785,0.001545595,0.010819165,0.0,0.0077279755,0.010819165,0.09891808,0.001545595,0.40185472,0.0077279755,0.0,0.004636785,0.015455951,0.00309119,0.004636785,0.01854714,0.004636785,0.020092735,0.001545595,0.004636785,0.029366305,0.026275115,0.0077279755,0.020092735,0.001545595,0.001545595,0.01854714,democrats,0.01236476,0.04636785,0.05873261,0.0633694,0.14219475,0.083462134,0.0077279755,0.13910356,0.001545595,0.01854714,0.017001545,0.00309119,0.00927357,0.00618238,0.004636785,0.08655332,0.07573416,0.0,0.004636785,0.010819165,0.04636785,RepRoKhanna21,0.1282844,0.02472952,0.054095827,0.0077279755
0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.02,0.04,0.04,0.0425,0.0225,0.0025,0.0025,0.0925,0.0025,0.06,0.0075,0.0,0.01,0.015,0.08,0.02,0.0275,0.0025,0.02,0.0125,0.12,0.0025,0.0025,0.0,0.0,0.0225,0.0175,0.0725,0.0075,0.465,0.005,0.005,0.01,0.0275,0.0025,0.0025,0.0125,0.0025,0.045,0.0075,0.005,0.0125,0.01,0.0075,0.0125,0.0,0.0,0.025,democrats,0.0175,0.0275,0.07,0.0425,0.18,0.0875,0.0125,0.1725,0.005,0.01,0.0,0.0,0.01,0.0,0.005,0.0575,0.105,0.0,0.015,0.0025,0.0675,CongressmanRaja0,0.115,0.0075,0.065,0.0
0.08528785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08528785,0.0,0.0,0.0,0.025586354,0.04477612,0.040511727,0.04477612,0.025586354,0.0021321962,0.0042643924,0.07249467,0.0021321962,0.07036247,0.0063965884,0.0021321962,0.012793177,0.0063965884,0.06823028,0.023454158,0.05970149,0.0,0.023454158,0.0063965884,0.09168444,0.0,0.0063965884,0.0,0.0,0.008528785,0.051172707,0.07036247,0.0021321962,0.47121534,0.0021321962,0.0042643924,0.0042643924,0.025586354,0.0021321962,0.0021321962,0.01705757,0.0063965884,0.05970149,0.0063965884,0.014925373,0.014925373,0.012793177,0.014925373,0.010660981,0.0021321962,0.0,0.012793177,democrats,0.014925373,0.03411514,0.03837953,0.05970149,0.13646056,0.11940298,0.014925373,0.11513859,0.0042643924,0.008528785,0.010660981,0.0,0.0042643924,0.0,0.012793177,0.078891255,0.051172707,0.0,0.014925373,0.008528785,0.053304903,CongressmanRaja1,0.12153518,0.012793177,0.06609808,0.0
0.07782101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07782101,0.0,0.0,0.0,0.021400778,0.035019454,0.03696498,0.046692606,0.02918288,0.007782101,0.007782101,0.07392996,0.0,0.050583657,0.009727626,0.0,0.013618677,0.013618677,0.07782101,0.023346303,0.052529182,0.0019455253,0.021400778,0.019455252,0.12256809,0.0038910506,0.0019455253,0.007782101,0.0,0.0019455253,0.038910504,0.06809338,0.0,0.48638132,0.009727626,0.0058365758,0.0058365758,0.019455252,0.0,0.0,0.007782101,0.021400778,0.052529182,0.0116731515,0.017509727,0.007782101,0.02918288,0.007782101,0.021400778,0.0,0.0,0.015564202,democrats,0.017509727,0.025291828,0.06614786,0.07198443,0.18093385,0.12451362,0.013618677,0.16342412,0.0,0.009727626,0.009727626,0.0058365758,0.009727626,0.0,0.021400778,0.11673152,0.079766534,0.0,0.021400778,0.0038910506,0.054474708,CongressmanRaja2,0.112840466,0.013618677,0.07003891,0.013618677
0.10218978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10218978,0.0,0.0,0.0,0.02676399,0.05596107,0.04136253,0.07055961,0.01703163,0.00973236,0.00729927,0.09002433,0.0,0.08272506,0.00973236,0.0,0.02189781,0.01703163,0.10218978,0.024330901,0.05839416,0.00486618,0.03406326,0.02676399,0.09489051,0.00486618,0.00486618,0.00243309,0.0,0.00973236,0.024330901,0.07542579,0.00486618,0.48175183,0.00486618,0.00243309,0.00729927,0.01459854,0.00243309,0.00486618,0.0121654505,0.01459854,0.05596107,0.00729927,0.0121654505,0.00243309,0.01459854,0.024330901,0.048661802,0.00243309,0.0,0.01459854,democrats,0.00729927,0.01946472,0.04379562,0.03892944,0.12652068,0.09489051,0.02189781,0.12895377,0.0,0.00243309,0.01946472,0.01459854,0.0,0.0,0.0121654505,0.05109489,0.05839416,0.0,0.0121654505,0.00243309,0.05352798,CongressmanRaja3,0.11435523,0.00729927,0.05596107,0.00243309
0.09933775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09933775,0.0,0.0,0.0,0.01655629,0.03311258,0.023178808,0.07284768,0.046357617,0.013245033,0.0,0.08278146,0.0,0.029801324,0.0033112583,0.0,0.0,0.01655629,0.046357617,0.009933775,0.046357617,0.0033112583,0.0033112583,0.0066225166,0.119205296,0.0033112583,0.0,0.0,0.0,0.01655629,0.013245033,0.08278146,0.0,0.40728477,0.0033112583,0.009933775,0.013245033,0.013245033,0.0033112583,0.0,0.01986755,0.0066225166,0.029801324,0.0066225166,0.0,0.01655629,0.009933775,0.0033112583,0.01986755,0.0,0.0,0.01986755,democrats,0.01655629,0.052980132,0.05629139,0.052980132,0.1589404,0.08278146,0.009933775,0.105960265,0.0066225166,0.0033112583,0.0066225166,0.0033112583,0.0066225166,0.0,0.0,0.08609272,0.049668875,0.0033112583,0.0066225166,0.0033112583,0.04304636,CongressmanRaja4,0.12582782,0.01986755,0.069536425,0.01655629
0.07991361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07991361,0.0,0.0,0.0,0.017278617,0.07991361,0.030237582,0.06911447,0.017278617,0.012958963,0.010799136,0.095032394,0.0,0.06695464,0.012958963,0.0021598272,0.0043196543,0.015118791,0.082073435,0.041036718,0.075593956,0.0021598272,0.019438446,0.015118791,0.09287257,0.0,0.0,0.0021598272,0.0,0.010799136,0.019438446,0.088552915,0.0,0.45572355,0.0064794817,0.010799136,0.0064794817,0.010799136,0.0021598272,0.0021598272,0.017278617,0.008639309,0.030237582,0.0021598272,0.0064794817,0.021598272,0.010799136,0.012958963,0.025917927,0.0,0.0021598272,0.028077753,democrats,0.017278617,0.043196544,0.04535637,0.03887689,0.14470842,0.06911447,0.023758098,0.13606912,0.0064794817,0.012958963,0.015118791,0.0064794817,0.0064794817,0.0,0.0043196543,0.075593956,0.075593956,0.0,0.028077753,0.0064794817,0.049676027,CongressmanRaja5,0.1187905,0.0064794817,0.051835854,0.010799136
0.06969206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06969206,0.0,0.0,0.0,0.008103727,0.045380875,0.019448947,0.06969206,0.030794166,0.019448947,0.008103727,0.074554294,0.0,0.056726094,0.014586709,0.004862237,0.012965964,0.030794166,0.09076175,0.012965964,0.055105347,0.008103727,0.025931928,0.009724474,0.10696921,0.0,0.004862237,0.0016207455,0.0,0.008103727,0.030794166,0.06807131,0.008103727,0.46515396,0.004862237,0.0016207455,0.006482982,0.029173419,0.0,0.0016207455,0.011345219,0.006482982,0.056726094,0.003241491,0.003241491,0.011345219,0.019448947,0.009724474,0.04700162,0.0,0.0,0.003241491,democrats,0.016207455,0.021069692,0.058346838,0.051863857,0.16207455,0.108589955,0.025931928,0.116693676,0.006482982,0.003241491,0.009724474,0.008103727,0.009724474,0.0,0.0,0.06969206,0.059967585,0.0,0.009724474,0.006482982,0.040518638,CongressmanRaja6,0.0923825,0.014586709,0.053484604,0.0016207455
0.06655574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655574,0.0,0.0,0.0,0.019966722,0.05324459,0.019966722,0.07154742,0.03327787,0.014975041,0.0049916804,0.08985025,0.0016638935,0.061564058,0.016638935,0.0049916804,0.003327787,0.011647254,0.08818635,0.024958402,0.056572378,0.009983361,0.034941763,0.014975041,0.11148086,0.008319467,0.0,0.0,0.0,0.008319467,0.021630615,0.0765391,0.006655574,0.47254574,0.0049916804,0.003327787,0.008319467,0.018302828,0.008319467,0.0049916804,0.009983361,0.013311148,0.041597337,0.009983361,0.018302828,0.009983361,0.008319467,0.013311148,0.026622295,0.006655574,0.0016638935,0.006655574,democrats,0.0049916804,0.044925123,0.039933443,0.051580697,0.16638935,0.093178034,0.018302828,0.09650582,0.006655574,0.008319467,0.011647254,0.0016638935,0.0016638935,0.0,0.016638935,0.103161395,0.05823627,0.0,0.021630615,0.008319467,0.031613976,CongressmanRaja7,0.118136436,0.006655574,0.051580697,0.0016638935
0.0970696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970696,0.0,0.0,0.0,0.016483517,0.051282052,0.04761905,0.03846154,0.02014652,0.00915751,0.0036630037,0.06776557,0.0018315018,0.082417585,0.010989011,0.0,0.016483517,0.016483517,0.1007326,0.031135531,0.06959707,0.0054945056,0.023809524,0.02014652,0.0989011,0.010989011,0.0,0.010989011,0.0,0.0073260074,0.025641026,0.0952381,0.0,0.496337,0.0054945056,0.010989011,0.0036630037,0.023809524,0.0054945056,0.0,0.021978023,0.012820513,0.06410257,0.0036630037,0.0036630037,0.00915751,0.010989011,0.012820513,0.021978023,0.0036630037,0.0,0.012820513,democrats,0.025641026,0.016483517,0.06043956,0.053113554,0.15018316,0.11721612,0.025641026,0.0952381,0.0018315018,0.0018315018,0.0036630037,0.0018315018,0.014652015,0.0073260074,0.0036630037,0.07692308,0.043956045,0.0,0.014652015,0.0036630037,0.03846154,CongressmanRaja8,0.12820514,0.014652015,0.06410257,0.0073260074
0.10796915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10796915,0.0,0.0,0.0,0.010282776,0.051413883,0.028277636,0.048843186,0.017994858,0.002570694,0.002570694,0.07455013,0.002570694,0.06426735,0.010282776,0.002570694,0.015424165,0.010282776,0.10025707,0.023136247,0.06426735,0.0,0.038560413,0.017994858,0.077120826,0.0,0.0077120825,0.010282776,0.0,0.005141388,0.010282776,0.10539846,0.0,0.4755784,0.002570694,0.0077120825,0.002570694,0.005141388,0.005141388,0.0,0.017994858,0.005141388,0.048843186,0.0,0.002570694,0.005141388,0.0077120825,0.020565553,0.005141388,0.0,0.0,0.012853471,democrats,0.020565553,0.043701798,0.033419024,0.06169666,0.14910026,0.110539846,0.017994858,0.10539846,0.002570694,0.015424165,0.005141388,0.0,0.005141388,0.005141388,0.0077120825,0.079691514,0.059125964,0.002570694,0.025706941,0.002570694,0.043701798,CongressmanRaja9,0.12596402,0.017994858,0.041131105,0.028277636
0.082987554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082987554,0.0,0.0,0.0,0.0186722,0.058091287,0.0186722,0.056016598,0.020746889,0.004149378,0.004149378,0.06431536,0.0,0.062240664,0.022821577,0.008298756,0.008298756,0.016597511,0.080912866,0.03526971,0.0373444,0.0,0.024896266,0.016597511,0.11618257,0.0,0.0,0.002074689,0.0,0.0062240665,0.020746889,0.0746888,0.002074689,0.43775934,0.008298756,0.008298756,0.002074689,0.020746889,0.010373444,0.002074689,0.016597511,0.004149378,0.043568466,0.0062240665,0.012448133,0.014522822,0.0186722,0.0186722,0.029045643,0.010373444,0.0,0.010373444,democrats,0.010373444,0.026970955,0.07883818,0.07261411,0.15560167,0.11618257,0.014522822,0.08713693,0.0,0.004149378,0.004149378,0.0062240665,0.002074689,0.004149378,0.010373444,0.10373444,0.03526971,0.0,0.004149378,0.004149378,0.031120332,CongressmanRaja10,0.114107884,0.014522822,0.066390045,0.022821577
0.07438017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07438017,0.0,0.0,0.0,0.028099174,0.04628099,0.03305785,0.07768595,0.03305785,0.011570248,0.0066115703,0.067768596,0.0,0.049586777,0.0066115703,0.0,0.0066115703,0.023140496,0.08264463,0.018181818,0.059504133,0.011570248,0.024793388,0.01983471,0.1322314,0.0049586776,0.0,0.0016528926,0.0,0.0033057851,0.023140496,0.069421485,0.0016528926,0.46446282,0.0033057851,0.0016528926,0.0066115703,0.0033057851,0.0033057851,0.0016528926,0.009917355,0.018181818,0.05123967,0.0049586776,0.0066115703,0.0016528926,0.014876033,0.014876033,0.03305785,0.0033057851,0.0,0.0132231405,democrats,0.0066115703,0.0446281,0.056198347,0.061157025,0.15867768,0.112396695,0.014876033,0.119008265,0.0016528926,0.011570248,0.014876033,0.008264462,0.0033057851,0.0016528926,0.0066115703,0.119008265,0.04628099,0.0,0.009917355,0.009917355,0.05785124,CongressmanRaja11,0.105785124,0.016528925,0.05785124,0.024793388
0.07770961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07770961,0.0,0.0,0.0,0.018404908,0.042944785,0.028629856,0.053169735,0.040899795,0.006134969,0.0020449897,0.073619634,0.0,0.038854804,0.014314928,0.008179959,0.014314928,0.014314928,0.096114516,0.024539877,0.059304703,0.0020449897,0.026584867,0.014314928,0.11042945,0.0020449897,0.0020449897,0.0040899795,0.0,0.012269938,0.028629856,0.08384458,0.0,0.4580777,0.0040899795,0.012269938,0.006134969,0.016359918,0.0020449897,0.0,0.022494888,0.016359918,0.049079753,0.006134969,0.010224949,0.008179959,0.008179959,0.012269938,0.020449897,0.0,0.0020449897,0.006134969,democrats,0.030674847,0.032719836,0.051124744,0.061349694,0.16768916,0.11042945,0.022494888,0.12474438,0.0020449897,0.0,0.006134969,0.0020449897,0.014314928,0.0,0.008179959,0.10224949,0.06339468,0.0,0.022494888,0.0020449897,0.053169735,CongressmanRaja12,0.118609406,0.020449897,0.06339468,0.014314928
0.077083334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077083334,0.0,0.0,0.0,0.025,0.054166667,0.027083334,0.06875,0.025,0.008333334,0.0020833334,0.060416665,0.0,0.08125,0.00625,0.0,0.027083334,0.01875,0.12291667,0.029166667,0.05,0.0020833334,0.029166667,0.020833334,0.12291667,0.0,0.0,0.0,0.0,0.004166667,0.022916667,0.09166667,0.0,0.47083333,0.004166667,0.0020833334,0.004166667,0.020833334,0.0020833334,0.0,0.01875,0.014583333,0.054166667,0.0,0.00625,0.016666668,0.020833334,0.014583333,0.025,0.0020833334,0.0,0.00625,democrats,0.00625,0.04375,0.054166667,0.060416665,0.15,0.114583336,0.01875,0.108333334,0.004166667,0.014583333,0.022916667,0.00625,0.004166667,0.0020833334,0.004166667,0.08541667,0.060416665,0.0,0.016666668,0.00625,0.03125,CongressmanRaja13,0.14166667,0.01875,0.06666667,0.010416667
0.09569378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09569378,0.0,0.0,0.0,0.031100478,0.02631579,0.019138755,0.057416268,0.033492822,0.011961723,0.004784689,0.05263158,0.0,0.040669855,0.0071770335,0.0023923444,0.0071770335,0.0071770335,0.045454547,0.0071770335,0.045454547,0.004784689,0.004784689,0.0071770335,0.16746412,0.004784689,0.0,0.004784689,0.0,0.011961723,0.023923445,0.07416268,0.0071770335,0.3708134,0.004784689,0.0023923444,0.0023923444,0.016746411,0.0,0.0,0.011961723,0.011961723,0.050239235,0.0023923444,0.014354067,0.016746411,0.011961723,0.0,0.016746411,0.0,0.0,0.009569378,democrats,0.0023923444,0.040669855,0.09569378,0.057416268,0.12200957,0.1076555,0.004784689,0.06937799,0.0023923444,0.0071770335,0.009569378,0.0,0.0,0.0,0.014354067,0.09569378,0.031100478,0.0,0.009569378,0.0023923444,0.02631579,CongressmanRaja14,0.09090909,0.009569378,0.11244019,0.014354067
0.09313726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09313726,0.0,0.0,0.0,0.017156864,0.039215688,0.007352941,0.05147059,0.024509804,0.0,0.0,0.0882353,0.0,0.041666668,0.012254902,0.004901961,0.004901961,0.009803922,0.066176474,0.012254902,0.031862747,0.0,0.017156864,0.007352941,0.14215687,0.0,0.0024509805,0.0,0.0,0.004901961,0.014705882,0.075980395,0.0,0.37009802,0.0,0.004901961,0.014705882,0.017156864,0.007352941,0.0,0.022058824,0.0,0.026960785,0.0,0.0024509805,0.019607844,0.017156864,0.012254902,0.0024509805,0.004901961,0.0024509805,0.004901961,democrats,0.014705882,0.04901961,0.09068628,0.04656863,0.12254902,0.073529415,0.012254902,0.078431375,0.0024509805,0.009803922,0.007352941,0.0,0.007352941,0.009803922,0.0024509805,0.04901961,0.029411765,0.0,0.012254902,0.0,0.031862747,CongressmanRaja15,0.09558824,0.017156864,0.10294118,0.009803922
0.079896905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079896905,0.0,0.0,0.0,0.028350515,0.018041236,0.0154639175,0.041237112,0.010309278,0.0025773195,0.0025773195,0.085051544,0.0,0.064432986,0.0,0.0,0.0077319588,0.010309278,0.067010306,0.005154639,0.036082473,0.0,0.005154639,0.0077319588,0.13402061,0.0025773195,0.005154639,0.005154639,0.0,0.012886598,0.020618556,0.0927835,0.0,0.44072166,0.0,0.005154639,0.0077319588,0.018041236,0.0,0.0,0.023195876,0.005154639,0.04639175,0.0,0.005154639,0.0154639175,0.010309278,0.0077319588,0.005154639,0.0,0.0,0.0025773195,democrats,0.018041236,0.036082473,0.085051544,0.04639175,0.15463917,0.0927835,0.0154639175,0.10309278,0.0,0.0077319588,0.010309278,0.0025773195,0.0077319588,0.0,0.005154639,0.05670103,0.05412371,0.0,0.018041236,0.0077319588,0.041237112,CongressmanRaja16,0.11597938,0.005154639,0.11597938,0.010309278
0.07471264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07471264,0.0,0.0,0.0,0.022988506,0.042145595,0.036398467,0.049808428,0.040229887,0.007662835,0.0,0.070881225,0.0,0.06321839,0.0038314175,0.0,0.01532567,0.007662835,0.090038314,0.028735632,0.059386972,0.0,0.022988506,0.013409962,0.1302682,0.0019157088,0.0019157088,0.0019157088,0.0,0.0057471264,0.028735632,0.07854406,0.0,0.45019156,0.0038314175,0.007662835,0.0038314175,0.011494253,0.0038314175,0.0,0.021072797,0.01532567,0.036398467,0.0038314175,0.007662835,0.019157087,0.0057471264,0.009578544,0.021072797,0.0019157088,0.0019157088,0.019157087,democrats,0.013409962,0.028735632,0.059386972,0.053639848,0.16283526,0.090038314,0.01532567,0.13984674,0.0,0.0038314175,0.01532567,0.0038314175,0.0038314175,0.0,0.009578544,0.09386973,0.07662835,0.0,0.022988506,0.0057471264,0.057471264,CongressmanRaja17,0.099616855,0.021072797,0.090038314,0.0057471264
